Date,Open,High,Low,Close,Adj Close,Volume
2013-05-01,64.820000,66.480003,62.049999,62.049999,51.189095,43585900
2013-06-01,61.970001,65.120003,61.029999,64.230003,53.356609,38140000
2013-07-01,64.029999,67.980003,64.029999,66.239998,55.026333,28267800
2013-08-01,65.940002,66.239998,60.279999,60.709999,50.432499,40678700
2013-09-01,61.240002,61.430000,58.590000,58.730000,49.157902,36397700
2013-10-01,58.520000,64.400002,58.009998,63.250000,52.941204,39749500
2013-11-01,63.160000,64.919998,60.590000,60.639999,50.756603,44900300
2013-12-01,60.639999,62.310001,59.580002,61.070000,51.500298,33262800
2014-01-01,60.980000,61.360001,57.509998,57.980000,48.894482,37575800
2014-02-01,58.009998,61.259998,55.689999,60.689999,51.179836,49117500
2014-03-01,60.340000,62.750000,60.099998,62.709999,52.883308,35566100
2014-04-01,62.470001,67.489998,62.310001,66.830002,56.788277,56827100
2014-05-01,66.940002,69.000000,64.800003,68.980003,58.615204,41824500
2014-06-01,69.000000,69.500000,64.470001,65.699997,56.208179,35244300
2014-07-01,65.480003,66.730003,59.779999,59.830002,51.186226,39082900
2014-08-01,59.660000,65.379997,59.650002,64.970001,55.583637,38387900
2014-09-01,64.930000,65.379997,60.540001,61.599998,53.099079,34918200
2014-10-01,60.500000,64.820000,58.830002,63.959999,55.133392,45164800
2014-11-01,63.639999,66.639999,63.099998,66.250000,57.107380,32586600
2014-12-01,65.849998,67.440002,63.669998,65.440002,56.836689,36362400
2015-01-01,65.629997,69.889999,64.139999,65.580002,56.958290,40134500
2015-02-01,65.650002,67.320000,61.820000,64.480003,56.002899,40396300
2015-03-01,64.370003,66.379997,61.529999,65.949997,57.279640,56869100
2015-04-01,65.690002,67.000000,63.029999,63.330002,55.423450,35793100
2015-05-01,63.419998,65.639999,62.240002,62.770000,54.933365,33647500
2015-06-01,62.599998,63.880001,61.130001,62.700001,55.300591,39015200
2015-07-01,62.700001,66.459999,61.990002,66.169998,58.361084,24912200
2015-08-01,65.930000,69.849998,63.520000,66.279999,58.458088,45150300
2015-09-01,65.309998,69.589996,65.000000,66.550003,59.135193,39418700
2015-10-01,66.260002,72.339996,65.029999,70.519997,62.662842,37701700
2015-11-01,70.720001,70.860001,64.650002,68.769997,61.107834,46686500
2015-12-01,69.389999,73.680000,68.199997,72.269997,64.685387,37214200
2016-01-01,71.589996,73.889999,68.730003,73.440002,65.732605,36346400
2016-02-01,73.320000,76.239998,70.330002,74.019997,66.251732,52618700
2016-03-01,74.559998,77.050003,73.110001,76.550003,68.976601,38904900
2016-04-01,75.709999,78.099998,74.720001,76.809998,69.210884,33780100
2016-05-01,77.000000,77.940002,73.699997,74.370003,67.012291,45997900
2016-06-01,74.400002,82.570000,74.260002,81.650002,74.063644,52570900
2016-07-01,81.440002,87.160004,80.639999,82.709999,75.025162,65383600
2016-08-01,82.620003,84.279999,80.570000,82.209999,74.571602,37473900
2016-09-01,81.879997,82.779999,76.900002,77.470001,70.714470,34141700
2016-10-01,77.209999,77.419998,73.660004,75.129997,68.578506,37093400
2016-11-01,75.620003,78.370003,71.830002,72.000000,65.721451,35298600
2016-12-01,71.610001,74.489998,70.739998,73.709999,67.759186,35634400
2017-01-01,73.709999,73.730003,71.050003,72.709999,66.839920,32533900
2017-02-01,72.309998,76.690002,71.449997,74.070000,68.090126,42027700
2017-03-01,74.070000,75.309998,72.199997,72.610001,67.212570,54137200
2017-04-01,72.589996,73.379997,70.570000,71.000000,65.722260,38541400
2017-05-01,71.089996,73.430000,68.669998,71.599998,66.277649,59490200
2017-06-01,71.889999,74.279999,68.559998,69.459999,64.760452,43896200
2017-07-01,69.580002,69.580002,65.320000,68.000000,63.399235,44290000
2017-08-01,67.959999,71.650002,65.160004,65.459999,61.031082,49412600
2017-09-01,65.470001,69.220001,62.110001,62.369999,58.627663,61350000
2017-10-01,62.220001,63.930000,58.759998,62.529999,58.778057,81570200
2017-11-01,62.639999,67.739998,60.130001,66.160004,62.190254,78417800
2017-12-01,66.019997,68.709999,64.209999,67.980003,64.421822,61665600
2018-01-01,68.029999,69.209999,64.660004,68.110001,64.545021,63290200
2018-02-01,68.000000,70.290001,62.959999,66.199997,62.734985,62870700
2018-03-01,66.809998,71.080002,62.950001,65.010002,61.607277,65455200
2018-04-01,64.970001,65.529999,58.709999,58.900002,56.271225,49621000
2018-05-01,58.810001,66.269997,56.400002,64.389999,61.516197,71748300
2018-06-01,64.500000,70.300003,61.290001,69.870003,67.302528,62713800
2018-07-01,69.589996,72.260002,68.699997,71.029999,68.419899,39996500
2018-08-01,71.129997,74.320000,66.790001,71.790001,69.151978,40055300
2018-09-01,71.809998,74.980003,69.500000,70.019997,67.977570,29836400
2018-10-01,70.070000,72.980003,64.949997,65.480003,63.570004,51958700
2018-11-01,65.110001,65.660004,60.880001,63.650002,61.793381,72960300
2018-12-01,63.610001,63.919998,55.110001,57.009998,55.841465,51183200
2019-01-01,56.779999,59.950001,56.110001,59.009998,57.800472,45591700
2019-02-01,59.209999,59.490002,54.139999,56.259998,55.106838,75141700
2019-03-01,56.410000,57.810001,53.139999,57.380001,56.203884,52947000
2019-04-01,57.500000,60.459999,55.500000,60.299999,59.651733,44168200
2019-05-01,60.270000,60.439999,51.340000,52.560001,51.994946,51747700
2019-06-01,52.560001,57.189999,52.439999,53.570000,53.570000,43216300
2019-07-01,53.910000,59.480000,53.169998,58.220001,58.220001,60465000
2019-08-01,60.930000,65.589996,60.189999,61.549999,61.549999,34210600
2019-08-15,62.000000,63.790001,61.389999,63.520000,63.520000,3628863
