Date,Open,High,Low,Close,Adj Close,Volume
1999-12-01,null,null,null,null,null,null
2000-01-01,39.937500,43.625000,34.687500,37.375000,22.871040,109356500
2000-02-01,37.437500,37.625000,30.625000,31.750000,19.428909,116297800
2000-03-01,31.875000,38.250000,29.812500,37.375000,22.871040,107742400
2000-04-01,37.812500,39.437500,31.937500,38.062500,23.291754,88858600
2000-05-01,38.000000,39.937500,35.000000,35.812500,21.914894,79034300
2000-06-01,35.562500,36.312500,31.000000,32.937500,20.155584,114547600
2000-07-01,33.187500,33.750000,30.062500,31.687500,19.390669,86101500
2000-08-01,31.875000,34.250000,29.625000,29.890625,18.291105,84650800
2000-09-01,29.687500,30.375000,26.375000,30.187500,18.472763,125297300
2000-10-01,30.437500,31.500000,27.562500,31.000000,18.969959,84067000
2000-11-01,30.750000,34.437500,30.625000,31.875000,19.505404,74139700
2000-12-01,32.125000,34.500000,28.750000,34.000000,20.941948,102846600
2001-01-01,33.812500,35.062500,28.000000,29.350000,18.077826,120591700
2001-02-01,29.500000,31.000000,28.950001,29.400000,18.108624,93721300
2001-03-01,29.040001,29.480000,24.750000,26.549999,16.353199,121917800
2001-04-01,26.299999,27.950001,25.389999,27.500000,16.938337,79874200
2001-05-01,27.250000,30.959999,26.250000,30.280001,18.650656,109702100
2001-06-01,30.280001,30.450001,27.000000,27.059999,16.667322,102637300
2001-07-01,27.200001,29.500000,26.049999,29.139999,17.948479,84387800
2001-08-01,29.290001,31.000000,27.690001,30.030001,18.496666,86142900
2001-09-01,30.230000,30.870001,26.000000,27.139999,16.716599,98907700
2001-10-01,27.480000,30.100000,25.000000,26.070000,16.057545,117467300
2001-11-01,26.100000,28.500000,25.820000,26.840000,16.531820,94387700
2001-12-01,27.020000,27.719999,25.150000,26.469999,16.442171,96335000
2002-01-01,26.469999,27.480000,25.379999,27.180000,16.883200,95464400
2002-02-01,26.879999,27.450001,26.020000,26.100000,16.212343,74377200
2002-03-01,26.350000,29.059999,26.070000,27.750000,17.237255,93600400
2002-04-01,27.549999,29.200001,27.000000,28.400000,17.641016,114502600
2002-05-01,28.400000,30.719999,28.059999,29.940001,18.597603,113627600
2002-06-01,30.000000,30.440001,27.870001,28.450001,17.672079,96118300
2002-07-01,28.459999,28.620001,21.750000,24.750000,15.373768,140932600
2002-08-01,24.650000,25.340000,21.990000,23.760000,14.758819,110828000
2002-09-01,23.570000,23.590000,17.420000,17.660000,10.969728,208693700
2002-10-01,17.840000,19.950001,15.750000,18.110001,11.249256,147656300
2002-11-01,18.020000,19.700001,16.250000,18.500000,11.491505,136786700
2002-12-01,18.629999,19.170000,15.170000,16.080000,10.127554,200320400
2003-01-01,16.170000,17.379999,13.910000,14.240000,8.968677,171721600
2003-02-01,14.070000,14.620000,12.770000,13.610000,8.571890,110454700
2003-03-01,13.850000,15.200000,12.120000,14.460000,9.107242,141331600
2003-04-01,14.600000,17.400000,13.880000,17.100000,10.769974,162742600
2003-05-01,17.049999,18.830000,16.580000,18.730000,11.796583,176050000
2003-06-01,18.920000,22.950001,18.719999,22.059999,13.893893,149689300
2003-07-01,21.799999,23.240000,20.400000,23.010000,14.492223,152590600
2003-08-01,23.010000,23.980000,21.570000,22.420000,14.120628,111268400
2003-09-01,22.450001,24.370001,22.110001,23.540001,14.826035,129681900
2003-10-01,23.750000,25.080000,23.520000,25.000000,15.745576,133869100
2003-11-01,25.370001,26.780001,24.459999,25.629999,16.142365,115189600
2003-12-01,25.950001,27.010000,23.100000,24.830000,15.881909,146998800
2004-01-01,24.950001,25.850000,24.540001,25.740000,16.463964,101455700
2004-02-01,25.820000,28.760000,25.719999,28.299999,18.101400,97504900
2004-03-01,28.400000,29.980000,27.540001,28.570000,18.274103,114959500
2004-04-01,28.750000,29.430000,26.400000,27.230000,17.417009,113808800
2004-05-01,27.430000,27.879999,25.049999,26.400000,16.886118,83942300
2004-06-01,26.209999,27.379999,25.799999,26.000000,16.630266,90958200
2004-07-01,26.090000,28.250000,25.740000,27.500000,17.589701,78605900
2004-08-01,27.320000,27.590000,25.639999,27.020000,17.282679,63781000
2004-09-01,27.030001,28.129999,26.860001,28.030001,17.928707,79923500
