Date,Open,High,Low,Close,Adj Close,Volume
1999-12-01,null,null,null,null,null,null
2000-01-01,58.687500,59.312500,47.437500,48.937500,31.591434,1274875200
2000-02-01,49.250000,55.000000,44.062500,44.687500,28.847864,1334487600
2000-03-01,44.812500,57.500000,44.468750,53.125000,34.294670,2028187600
2000-04-01,47.218750,48.250000,32.500000,34.875000,22.513449,2258146600
2000-05-01,36.437500,37.000000,30.187500,31.281250,20.193510,1344430800
2000-06-01,32.187500,41.093750,31.906250,40.000000,25.821878,1467050200
2000-07-01,39.843750,41.437500,33.625000,34.906250,22.533625,1234185800
2000-08-01,34.968750,37.437500,34.062500,34.906250,22.533625,1219399800
2000-09-01,35.000000,36.031250,29.312500,30.156250,19.467270,1425533800
2000-10-01,30.250000,35.062500,24.218750,34.437500,22.231016,2469415600
2000-11-01,34.250000,36.187500,28.500000,28.687500,18.519119,1983462600
2000-12-01,29.031250,30.312500,20.156250,21.687500,14.000292,2056668200
2001-01-01,22.062500,32.375000,21.437500,30.531250,19.709351,2005531200
2001-02-01,30.406250,32.531250,26.937500,29.500000,19.043631,1536895600
2001-03-01,29.281250,30.562500,24.875000,27.343750,17.651672,1895349800
2001-04-01,27.406250,35.549999,25.531250,33.875000,21.867893,2075807000
2001-05-01,33.830002,36.075001,33.625000,34.590000,22.329466,1777305800
2001-06-01,34.799999,38.075001,33.005001,36.500000,23.562454,1449177800
2001-07-01,36.025002,36.575001,32.099998,33.095001,21.364370,1455201000
2001-08-01,33.400002,33.770000,28.150000,28.525000,18.414221,1153896400
2001-09-01,28.594999,29.540001,23.750000,25.584999,16.516315,1510824400
2001-10-01,25.469999,31.815001,25.205000,29.075001,18.769276,1750891000
2001-11-01,30.040001,34.169998,29.799999,32.105000,20.725283,1330968600
2001-12-01,31.915001,34.945000,31.900000,33.125000,21.383738,977089000
2002-01-01,33.325001,35.310001,30.665001,31.855000,20.563890,1360115800
2002-02-01,32.075001,32.250000,28.575001,29.170000,18.830601,1131159200
2002-03-01,29.525000,32.500000,29.155001,30.155001,19.466465,1073244200
2002-04-01,29.915001,30.200001,25.719999,26.129999,16.868137,1417479400
