Date,Open,High,Low,Close,Adj Close,Volume
1999-12-01,null,null,null,null,null,null
2000-01-01,17.687500,17.750000,15.000000,15.593750,8.649981,39203200
2000-02-01,15.781250,16.906250,14.687500,16.468750,9.210675,49383600
2000-03-01,16.531250,18.343750,15.156250,18.093750,10.119515,59812800
2000-04-01,18.031250,19.218750,17.468750,18.187500,10.171944,36797400
2000-05-01,18.218750,20.875000,18.000000,19.843750,11.182510,40997000
2000-06-01,20.000000,20.375000,18.531250,19.125000,10.777477,36584000
2000-07-01,19.218750,19.500000,16.656250,17.187500,9.685640,61791200
2000-08-01,17.250000,17.625000,15.781250,16.070313,9.120907,41402200
2000-09-01,16.031250,18.218750,15.687500,17.750000,10.074235,37679200
2000-10-01,17.687500,20.968750,17.500000,20.875000,11.847866,49919200
2000-11-01,20.906250,21.718750,19.843750,20.562500,11.759408,50343200
2000-12-01,20.562500,22.656250,19.375000,22.281250,12.742334,46880000
2001-01-01,22.000000,22.406250,19.969999,20.950001,11.981011,45797200
2001-02-01,21.075001,22.700001,20.680000,22.424999,12.907452,37550800
2001-03-01,22.424999,23.174999,20.375000,21.504999,12.377913,42556000
2001-04-01,21.650000,21.715000,18.629999,19.705000,11.341866,53806800
2001-05-01,19.875000,21.549999,19.665001,21.180000,12.272032,50447000
2001-06-01,21.245001,21.950001,21.105000,21.889999,12.683422,32887400
2001-07-01,22.000000,22.605000,21.450001,21.990000,12.741364,32873600
2001-08-01,22.070000,22.680000,21.299999,22.170000,12.926945,33375400
2001-09-01,22.225000,23.295000,21.629999,22.750000,13.265137,52158200
2001-10-01,22.629999,23.125000,21.250000,22.959999,13.387581,84842600
2001-11-01,22.959999,25.580000,22.959999,24.674999,14.479805,143326400
2001-12-01,24.674999,26.430000,24.000000,26.004999,15.260283,50633000
2002-01-01,25.865000,25.865000,23.815001,24.775000,14.538497,50292800
2002-02-01,24.850000,24.889999,21.610001,23.115000,13.640380,88701800
2002-03-01,23.115000,24.725000,21.900000,24.424999,14.413422,70177200
2002-04-01,24.424999,25.200001,20.799999,22.025000,12.997160,102687400
2002-05-01,22.125000,23.049999,21.975000,22.750000,13.500475,50948800
2002-06-01,22.690001,22.815001,21.090000,22.040001,13.079144,59266000
2002-07-01,22.225000,22.295000,18.690001,20.725000,12.298789,70380000
2002-08-01,20.719999,21.740000,20.254999,21.045000,12.566785,36373200
2002-09-01,21.045000,22.594999,19.924999,22.209999,13.262445,47437400
2002-10-01,22.270000,22.910000,20.000000,20.660000,12.336887,115178400
2002-11-01,20.625000,23.120001,20.510000,22.309999,13.406008,71848600
2002-12-01,22.410000,23.625000,21.500000,23.475000,14.106056,55371400
2003-01-01,23.475000,24.090000,21.969999,22.465000,13.499146,71474200
2003-02-01,22.500000,22.850000,21.305000,21.434999,12.956372,64391200
2003-03-01,21.660000,23.450001,20.715000,22.775000,13.766335,77584600
2003-04-01,22.799999,23.325001,22.400000,22.555000,13.633358,62887000
2003-05-01,22.610001,23.389999,21.674999,23.389999,14.223696,65018800
2003-06-01,23.450001,24.830000,23.375000,23.705000,14.415253,72321000
2003-07-01,23.705000,24.400000,22.905001,22.934999,13.947003,69150600
2003-08-01,23.049999,23.434999,22.555000,23.180000,14.177738,38146800
2003-09-01,23.170000,23.865000,22.965000,23.535000,14.394864,53350000
2003-10-01,23.520000,23.799999,21.875000,22.424999,13.715947,79610200
2003-11-01,22.575001,22.674999,21.879999,22.504999,13.846772,46812600
2003-12-01,22.500000,23.709999,22.170000,22.650000,13.935980,73714600
2004-01-01,22.750000,23.150000,22.475000,22.715000,13.975976,62681000
2004-02-01,22.674999,23.004999,22.125000,22.990000,14.231462,75379600
2004-03-01,23.500000,24.000000,22.875000,23.340000,14.448117,71617800
2004-04-01,23.340000,24.514999,22.905001,24.375000,15.088809,58728400
2004-05-01,24.440001,24.584999,22.665001,23.025000,14.337333,55828800
2004-06-01,23.049999,24.075001,22.674999,23.764999,14.798121,87062600
2004-07-01,23.549999,23.865000,22.395000,22.450001,13.979291,50661200
2004-08-01,22.455000,23.635000,22.360001,23.625000,14.810319,33600800
2004-09-01,23.625000,23.815001,22.200001,22.450001,14.073725,53878800
2004-10-01,22.525000,22.934999,21.504999,22.125000,13.869986,110783000
2004-11-01,22.250000,22.950001,21.934999,22.745001,14.357344,67085600
2004-12-01,22.840000,24.980000,22.809999,24.855000,15.689240,79260800
2005-01-01,24.870001,26.945000,24.219999,26.495001,16.724459,106795000
2005-02-01,26.250000,26.770000,25.355000,26.184999,16.632416,70704400
2005-03-01,26.184999,26.430000,24.525000,24.575001,15.609764,78516800
2005-04-01,24.594999,24.900000,24.025000,24.700001,15.689157,61873000
2005-05-01,24.760000,25.105000,24.459999,24.750000,15.770302,54601200
2005-06-01,25.025000,25.725000,23.360001,23.395000,14.906911,92019600
2005-07-01,23.480000,23.865000,22.745001,23.700001,15.101254,87246000
2005-08-01,23.775000,24.045000,22.910000,23.059999,14.746300,63407400
2005-09-01,23.025000,24.125000,22.334999,24.100000,15.411360,77589000
2005-10-01,24.100000,24.690001,23.785000,24.129999,15.430533,78589400
2005-11-01,24.230000,24.490000,23.584999,23.764999,15.302249,58822800
2005-12-01,23.875000,25.245001,23.834999,24.660000,15.878538,69889400
2006-01-01,24.760000,25.139999,24.014999,24.305000,15.649952,59654400
2006-02-01,24.299999,24.875000,23.525000,24.625000,15.965173,71013800
2006-03-01,24.600000,25.485001,24.254999,25.340000,16.428730,73301400
2006-04-01,25.379999,25.525000,24.280001,24.670000,15.994349,56911200
2006-05-01,24.650000,26.080000,24.410000,25.945000,16.934401,81058200
2006-06-01,25.885000,26.575001,24.635000,25.830000,16.859343,97631000
2006-07-01,25.875000,26.504999,25.385000,25.950001,16.937662,86658600
2006-08-01,25.924999,27.235001,25.799999,27.115000,17.818110,65211200
2006-09-01,27.125000,28.500000,25.750000,28.299999,18.596807,82697200
2006-10-01,28.365000,28.455000,27.350000,28.410000,18.669092,69430800
2006-11-01,28.475000,28.625000,27.665001,27.975000,18.498672,64783400
2006-12-01,28.100000,29.615000,27.895000,28.799999,19.044203,54218200
2007-01-01,28.695000,28.990000,28.040001,28.620001,18.925188,62488400
2007-02-01,28.610001,29.165001,27.285000,28.160000,18.742731,57175600
2007-03-01,28.100000,29.445000,27.355000,29.110001,19.375040,81992200
2007-04-01,29.000000,30.240000,28.754999,29.950001,19.934122,95455800
2007-05-01,30.025000,30.655001,29.610001,30.620001,20.508743,77694000
2007-06-01,30.549999,30.760000,29.020000,29.209999,19.564348,88880000
2007-07-01,29.299999,29.725000,27.580000,27.809999,18.626652,128019000
2007-08-01,27.660000,28.980000,27.084999,27.940001,18.839056,119180200
2007-09-01,28.020000,29.834999,27.965000,29.004999,19.557154,85625600
2007-10-01,29.070000,29.400000,27.760000,28.865000,19.462753,95260200
2007-11-01,28.764999,30.254999,27.780001,30.075001,20.417107,126418000
2007-12-01,29.855000,30.700001,28.424999,28.500000,19.347876,75673600
2008-01-01,28.430000,28.865000,25.500000,27.260000,18.506079,131291800
2008-02-01,27.260000,28.990000,26.790001,27.995001,19.136370,90469000
2008-03-01,28.014999,30.215000,27.200001,29.940001,20.465906,108656600
2008-04-01,30.090000,31.250000,29.440001,30.200001,20.643631,93344400
2008-05-01,30.235001,31.775000,30.235001,31.600000,21.743412,91334200
2008-06-01,31.540001,31.955000,29.915001,30.385000,20.907394,129142200
2008-07-01,30.150000,32.740002,30.090000,32.195000,22.152821,139836600
