Date,Open,High,Low,Close,Adj Close,Volume
1999-12-01,null,null,null,null,null,null
2000-01-01,23.562500,24.625000,20.750000,20.875000,1.725519,207991100
2000-02-01,21.125000,21.687500,18.687500,20.187500,1.668690,309444300
2000-03-01,20.187500,22.125000,19.000000,20.750000,1.715186,332643900
2000-04-01,21.750000,23.750000,20.375000,21.875000,1.852359,229636900
2000-05-01,22.000000,28.750000,22.000000,26.125000,2.212246,255686400
2000-06-01,26.125000,28.125000,23.062500,26.562500,2.249293,202682100
2000-07-01,26.812500,28.250000,23.000000,25.250000,2.176047,151406600
2000-08-01,25.250000,34.000000,25.250000,29.750000,2.563858,180341600
2000-09-01,29.937500,30.750000,26.062500,29.437500,2.536926,143075500
2000-10-01,29.625000,38.625000,29.562500,36.625000,3.213719,170385800
2000-11-01,36.250000,39.562500,33.500000,38.187500,3.350822,176355000
2000-12-01,38.000000,45.500000,37.000000,44.000000,3.860850,170519700
2001-01-01,44.000000,46.500000,38.750000,44.000000,3.914216,206361700
2001-02-01,44.450001,49.000000,44.369999,48.180000,4.286066,151053400
2001-03-01,48.799999,52.040001,41.470001,47.450001,4.221123,203238100
2001-04-01,47.700001,51.990002,44.000000,50.110001,4.505903,146748500
2001-05-01,50.590000,53.880001,49.200001,51.410000,4.622799,134772400
2001-06-01,51.599998,51.599998,44.500000,49.500000,4.451054,170550800
2001-07-01,49.759998,49.759998,43.000000,45.500000,4.136017,122201400
2001-08-01,45.400002,48.459999,43.049999,47.400002,4.308729,108709200
2001-09-01,47.660000,49.549999,45.330002,48.290001,4.389633,134058500
2001-10-01,48.290001,51.720001,46.700001,46.799999,4.358561,146706500
2001-11-01,47.500000,48.779999,44.700001,47.169998,4.393019,135335300
2001-12-01,47.139999,47.299999,44.950001,45.849998,4.270082,121722600
2002-01-01,45.849998,50.230000,45.400002,50.110001,4.725668,118558900
2002-02-01,50.189999,53.950001,49.049999,52.660000,4.966146,99823600
2002-03-01,52.520000,54.480000,51.259998,52.669998,4.967089,121682100
2002-04-01,52.869999,55.400002,52.000000,54.430000,5.190071,118764000
2002-05-01,54.549999,57.470001,53.430000,57.250000,5.458966,121124400
2002-06-01,57.250000,57.790001,40.349998,43.680000,4.165025,232516900
2002-07-01,43.549999,47.610001,40.299999,46.049999,4.446413,229667000
2002-08-01,46.000000,52.000000,44.750000,50.000000,4.827811,164095300
2002-09-01,50.000000,50.400002,37.520000,38.799999,3.746379,225395300
2002-10-01,39.270000,44.090000,35.400002,40.750000,3.987995,233863100
2002-11-01,40.669998,43.650002,36.900002,37.720001,3.691464,215923400
2002-12-01,38.200001,42.160000,37.709999,40.529999,3.966464,183853400
2003-01-01,40.540001,42.090000,35.700001,37.869999,3.764436,206910500
2003-02-01,38.090000,39.230000,36.799999,38.650002,3.841972,110096500
2003-03-01,38.939999,39.330002,27.700001,29.959999,2.978149,282676800
2003-04-01,28.299999,33.000000,27.750000,30.760000,3.112858,340427000
2003-05-01,30.760000,42.470001,30.200001,41.299999,4.179488,277001000
2003-06-01,41.849998,46.200001,41.000000,45.439999,4.598449,182916800
2003-07-01,45.340000,47.070000,38.779999,40.009998,4.108982,209809400
2003-08-01,40.410000,41.250000,38.720001,41.220001,4.233247,115361100
2003-09-01,41.060001,45.349998,40.150002,43.799999,4.498210,161893800
2003-10-01,43.950001,47.200001,43.849998,46.500000,4.854874,115146500
2003-11-01,46.650002,52.009998,46.419998,52.000000,5.429107,112875500
2003-12-01,52.099998,55.029999,51.200001,54.419998,5.681770,132994100
2004-01-01,54.669998,56.099998,52.509998,55.590000,5.877791,131367100
2004-02-01,55.590000,57.650002,54.150002,57.549999,6.085032,96274500
2004-03-01,57.520000,58.959999,52.490002,54.450001,5.757253,148383800
2004-04-01,54.650002,57.200001,54.250000,55.380001,5.924521,106286000
2004-05-01,55.700001,56.619999,44.750000,47.970001,5.131806,204743300
2004-06-01,48.299999,51.410000,47.029999,50.049999,5.354325,136399400
2004-07-01,50.279999,50.299999,46.400002,47.599998,5.164665,113352400
2004-08-01,47.750000,49.250000,46.290001,48.950001,5.311142,104034400
2004-09-01,49.099998,50.000000,44.500000,47.040001,5.103903,144082400
2004-10-01,47.200001,48.950001,45.880001,48.459999,5.335959,116107200
2004-11-01,48.560001,59.610001,48.400002,57.490002,6.330258,213270300
2004-12-01,57.700001,61.880001,56.500000,61.099998,6.727757,135493400
2005-01-01,61.459999,64.000000,60.400002,63.830002,7.113432,139362700
2005-02-01,63.790001,68.500000,62.750000,65.650002,7.316258,139066400
2005-03-01,65.930000,66.660004,63.200001,65.389999,7.287286,128948100
2005-04-01,66.000000,66.349998,62.700001,64.989998,7.324347,145719800
2005-05-01,65.650002,68.169998,64.480003,67.139999,7.566651,114566300
2005-06-01,67.220001,69.680000,64.589996,64.660004,7.287158,141595900
2005-07-01,65.150002,68.260002,63.599998,66.959999,7.626845,109336400
2005-08-01,67.150002,71.139999,66.040001,70.699997,8.052838,152867800
2005-09-01,70.709999,74.040001,69.800003,73.709999,8.395681,174946100
2005-10-01,73.720001,75.599998,68.599998,75.050003,8.643516,192945100
2005-11-01,75.199997,75.199997,70.199997,72.790001,8.383233,147519900
2005-12-01,73.160004,78.680000,71.459999,74.720001,8.605511,220996600
2006-01-01,75.150002,77.370003,72.339996,72.339996,8.419053,138751400
